Marital_Status,Kidhome,Teenhome,Education_Level,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,AcceptedCmpOverall,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Age,Complain,Customer_Days,MntRegularProds,NumCatalogPurchases,NumDealsPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Response,Z_CostContact,Z_Revenue
Single,0,0,PhD,84914,38,174,12,91,25,23,18,343,1,0,0,0,0,0,59.0,0,549,325,4,3,4,4,9,0,3,11
Single,0,0,Graduation,63905,70,110,11,63,21,17,12,234,0,0,0,0,0,0,37.0,0,1822,222,1,8,1,2,4,0,3,11
Together,0,2,Graduation,64030,28,0,11,60,57,37,0,165,1,0,0,0,0,0,35.0,0,277,165,2,2,1,2,5,0,3,11
Married,0,2,Basic,60544,51,0,9,51,67,48,0,175,0,0,0,0,0,1,46.0,0,3103,175,4,3,5,4,9,0,3,11
Single,0,0,2n Cycle,65827,28,115,18,67,22,21,12,255,1,0,0,1,1,0,46.0,0,905,243,2,5,1,0,5,0,3,11
Married,1,0,Master,86925,26,94,39,31,22,38,10,234,1,0,0,0,0,0,46.0,1,2905,224,4,4,0,3,3,0,3,11
Together,0,2,Graduation,63307,39,0,12,54,60,56,0,182,1,0,0,0,1,0,57.0,0,3215,182,3,4,2,3,7,0,3,11
Single,0,0,Graduation,73548,52,134,14,76,25,21,21,291,1,0,0,0,0,0,28.0,0,3197,270,3,6,1,5,5,1,3,11
Together,2,0,2n Cycle,57556,37,0,43,0,19,46,0,108,1,0,0,0,0,1,48.0,0,1090,108,5,4,1,0,4,0,3,11
Together,0,2,Graduation,67401,27,0,15,52,76,49,0,192,0,0,0,0,1,0,38.0,1,1925,192,4,4,1,0,11,0,3,11
Together,0,2,Master,90366,17,0,18,114,78,71,0,281,1,0,0,1,0,0,43.0,0,3343,281,4,0,1,4,6,0,3,11
Single,0,0,Graduation,80799,77,166,19,85,28,13,12,323,1,0,0,0,0,0,30.0,0,770,311,8,5,0,2,4,0,3,11
Single,0,0,Master,85716,46,170,25,102,22,24,20,363,1,0,0,0,0,0,42.0,0,4571,343,3,3,0,7,8,0,3,11
Single,0,0,2n Cycle,42624,62,71,7,37,13,10,6,144,0,0,0,0,0,0,41.0,0,2485,138,3,4,2,1,2,0,3,11
Single,0,0,Graduation,69394,57,139,14,62,17,14,8,254,0,0,0,0,0,0,44.0,1,3391,246,5,4,3,3,3,0,3,11
Single,0,0,Graduation,69922,35,135,6,74,22,11,12,260,0,0,0,0,0,0,39.0,0,457,248,0,5,1,1,8,0,3,11
Married,1,1,PhD,116514,29,0,44,69,70,92,0,275,1,0,1,0,0,0,39.0,0,2278,275,5,2,4,5,8,0,3,11
Married,0,2,Graduation,84892,19,0,19,79,87,82,0,267,1,0,0,0,1,0,30.0,0,407,267,4,2,2,1,7,0,3,11
Together,2,1,Master,63594,40,0,50,0,37,58,0,145,1,0,0,0,0,0,41.0,0,2202,145,5,8,4,4,15,0,3,11
Single,0,0,Graduation,57273,41,117,9,45,22,16,9,218,1,0,1,0,0,0,44.0,0,1108,209,1,5,1,0,6,0,3,11
Married,1,1,2n Cycle,29862,61,0,10,18,18,19,0,65,0,0,0,0,0,0,55.0,0,3145,65,1,3,3,0,12,0,3,11
Married,0,2,Graduation,71842,8,0,15,70,71,61,0,217,1,0,0,0,0,0,36.0,0,323,217,4,5,1,4,7,0,3,11
Married,0,1,PhD,84460,44,89,27,82,47,41,7,293,0,0,0,0,0,0,35.0,0,1150,286,5,2,0,5,7,0,3,11
Together,2,2,Graduation,58129,62,0,42,0,56,60,0,158,0,0,0,0,0,0,46.0,0,1039,158,4,6,1,3,2,0,3,11
Married,2,1,Master,68305,17,0,35,0,42,68,0,145,1,0,0,0,0,0,46.0,0,1228,145,4,3,2,7,5,0,3,11
Together,0,2,PhD,106056,31,0,22,106,109,79,0,316,1,1,0,0,0,0,35.0,0,4604,316,5,5,1,5,5,0,3,11
Single,0,0,2n Cycle,17683,42,38,5,11,7,2,4,67,1,0,0,0,0,0,31.0,0,4222,63,0,2,1,1,6,0,3,11
Married,1,0,Graduation,53966,53,57,17,25,15,27,5,146,0,0,0,0,0,0,32.0,0,2873,141,5,2,1,2,3,0,3,11
Single,0,0,Graduation,98800,10,211,29,133,30,23,22,448,1,0,0,0,1,0,28.0,0,4518,426,6,3,0,6,8,0,3,11
Single,0,0,Graduation,77761,24,160,15,83,20,18,15,311,1,0,0,0,0,1,41.0,0,2601,296,1,5,2,2,4,0,3,11
Single,0,0,2n Cycle,62588,28,136,10,73,19,23,13,274,1,0,0,0,0,1,18.0,0,913,261,3,3,1,3,4,0,3,11
Single,0,0,Graduation,62929,56,122,10,53,12,11,10,218,0,0,1,0,0,0,35.0,0,3423,208,4,6,1,1,6,0,3,11
Single,0,0,Master,61222,41,124,8,70,14,14,14,244,1,0,0,0,0,0,37.0,0,2666,230,2,5,0,3,4,0,3,11
Single,0,0,Master,50853,35,92,9,35,12,9,12,169,0,0,0,0,0,0,34.0,0,654,157,3,2,1,2,5,0,3,11
Single,0,0,PhD,85514,47,166,21,77,27,24,24,339,1,0,0,0,0,0,24.0,0,2127,315,2,5,2,7,10,0,3,11
Together,1,0,2n Cycle,72995,41,69,27,36,20,44,6,202,1,0,0,0,0,0,36.0,0,2922,196,5,2,1,5,6,0,3,11
Single,0,0,Graduation,52604,41,115,10,47,13,16,10,211,0,0,1,1,0,0,49.0,0,1752,201,2,7,5,2,5,0,3,11
Married,0,0,Graduation,45747,37,95,9,36,21,8,10,179,0,0,0,0,0,0,43.0,0,4598,169,1,2,4,1,4,0,3,11
Single,0,0,Graduation,72970,29,153,8,73,27,22,14,297,1,0,0,0,0,0,38.0,0,2104,283,5,5,5,8,4,0,3,11
Together,1,2,2n Cycle,72628,49,0,26,49,69,77,0,221,1,0,0,0,1,0,35.0,0,2558,221,5,4,2,1,3,0,3,11
Together,0,1,Graduation,78478,59,89,19,94,53,48,10,313,0,0,0,1,0,0,67.0,0,1624,303,5,5,3,6,6,0,3,11
Married,0,2,Master,77622,12,0,13,87,71,52,0,223,1,0,0,0,0,0,55.0,0,3226,223,2,3,3,0,15,0,3,11
Married,0,2,PhD,57622,28,0,15,59,61,40,0,175,1,0,0,0,0,0,46.0,0,4708,175,5,3,3,2,3,0,3,11
Single,0,0,2n Cycle,39622,52,90,3,45,8,10,14,170,0,0,0,0,0,0,18.0,0,992,156,2,5,1,1,4,0,3,11
Widow,0,0,Master,104287,26,209,10,101,27,25,24,396,1,0,0,0,0,0,48.0,0,3955,372,3,3,1,5,4,0,3,11
Together,1,2,Master,52741,40,0,14,23,64,58,0,159,1,0,0,0,0,0,32.0,0,3852,159,2,6,0,1,3,0,3,11
Together,0,1,Graduation,76499,40,53,14,88,43,45,11,254,1,0,0,1,1,0,43.0,0,357,243,6,5,0,2,4,0,3,11
Married,1,2,2n Cycle,52681,42,0,26,25,45,72,0,168,0,0,0,0,0,0,38.0,0,4894,168,7,4,0,0,8,0,3,11
Single,0,0,PhD,63172,78,141,14,67,20,20,17,279,1,0,0,0,0,0,38.0,0,3576,262,1,4,0,3,4,0,3,11
Together,2,0,Master,100388,4,0,52,0,43,84,0,179,1,0,0,0,0,0,21.0,0,246,179,4,2,1,6,13,0,3,11
Single,0,0,PhD,107942,61,234,24,102,44,31,20,455,1,0,0,0,0,0,37.0,0,819,435,8,7,3,3,3,0,3,11
Married,0,1,Graduation,75448,29,57,15,86,50,43,12,263,1,0,0,0,0,0,35.0,0,2995,251,4,3,0,3,11,0,3,11
Single,0,0,Graduation,55730,54,109,14,60,17,17,6,223,1,0,0,0,0,0,58.0,1,1899,217,3,1,3,1,10,0,3,11
Together,0,1,Graduation,81480,45,101,15,69,49,47,4,285,1,1,1,0,0,0,27.0,0,4374,281,3,2,1,7,5,0,3,11
Single,0,0,PhD,56305,65,123,12,61,18,11,8,233,0,0,0,0,0,0,35.0,0,1198,225,4,3,2,3,1,0,3,11
Single,0,0,Graduation,81173,43,162,27,79,31,17,12,328,1,0,0,0,0,0,60.0,0,147,316,3,3,2,2,3,0,3,11
Married,2,2,Basic,90307,9,0,65,0,93,127,0,285,1,0,1,0,0,0,30.0,1,3240,285,6,2,3,3,5,0,3,11
Married,0,0,Graduation,81710,46,145,19,87,31,24,14,320,0,0,0,0,1,0,52.0,0,4731,306,3,1,4,3,6,0,3,11
Married,2,0,Graduation,55558,60,0,34,0,23,46,0,103,0,0,0,1,0,0,22.0,0,2678,103,5,7,1,1,5,1,3,11
Single,0,0,Graduation,85868,47,181,14,78,27,20,17,337,1,0,0,0,0,1,42.0,0,2559,320,5,4,3,3,4,0,3,11
Single,0,0,Graduation,67691,35,120,13,74,29,24,10,270,1,0,0,1,0,0,36.0,0,3800,260,3,4,0,2,3,0,3,11
Married,0,2,Graduation,70894,31,0,11,71,74,48,0,204,1,0,0,0,1,0,35.0,0,4698,204,3,2,1,5,13,0,3,11
Widow,0,0,Graduation,63464,48,141,10,45,25,13,11,245,1,1,0,0,0,0,61.0,0,4373,234,5,6,7,3,6,0,3,11
Together,2,0,Basic,35902,38,0,24,0,12,35,0,71,0,0,0,0,0,0,20.0,0,559,71,3,2,2,2,5,0,3,11
Married,0,2,Graduation,90300,31,0,23,89,107,68,0,287,1,0,0,0,0,0,32.0,0,1572,287,6,3,1,3,11,0,3,11
Together,2,2,2n Cycle,59857,39,0,36,0,54,82,0,172,1,0,0,0,0,0,51.0,0,3788,172,4,7,2,1,9,0,3,11
Married,0,2,Graduation,71700,63,0,23,75,78,51,0,227,1,0,0,0,0,0,27.0,0,4207,227,1,1,1,0,8,0,3,11
Married,0,1,Master,81891,51,90,18,95,53,56,6,318,1,0,0,0,1,1,39.0,0,2242,312,2,7,3,2,5,0,3,11
Married,1,2,Graduation,43713,40,0,17,18,43,56,0,134,1,0,0,0,0,1,45.0,0,4276,134,3,0,1,2,6,0,3,11
Married,1,2,Graduation,72669,43,0,21,40,69,74,0,204,1,0,0,1,0,1,28.0,0,2046,204,5,3,5,3,5,0,3,11
Married,0,1,Graduation,72902,48,60,18,74,48,34,6,240,0,0,0,0,0,0,47.0,0,1592,234,2,4,4,4,3,0,3,11
Married,1,0,Graduation,95427,38,98,44,48,31,44,9,274,1,0,0,0,0,0,36.0,0,913,265,4,2,2,3,4,0,3,11
Single,0,0,Graduation,75414,34,146,14,77,22,21,14,294,1,0,0,0,0,0,46.0,0,3213,280,3,6,3,1,1,0,3,11
Single,0,0,Graduation,44786,37,83,14,53,18,13,13,194,1,0,0,0,0,0,38.0,0,923,181,2,4,4,0,6,0,3,11
Single,0,0,Master,64098,44,136,21,79,19,19,17,291,1,0,0,0,0,0,36.0,0,560,274,6,3,0,3,4,1,3,11
Married,2,0,Master,95694,35,0,51,0,33,61,0,145,1,0,0,0,1,0,23.0,0,2365,145,3,5,3,6,6,0,3,11
Single,0,0,Graduation,43459,63,80,6,41,15,7,5,154,0,0,0,0,0,0,30.0,0,154,149,4,6,2,0,4,0,3,11
Single,0,0,Graduation,88440,40,177,21,92,27,22,19,358,1,0,0,1,0,1,50.0,0,3689,339,10,2,1,5,7,0,3,11
Married,0,2,Master,79392,27,0,15,84,77,70,0,246,1,0,0,0,0,0,51.0,0,2316,246,5,3,1,4,4,1,3,11
Married,0,2,Graduation,81043,36,0,15,66,99,57,0,237,0,0,0,0,0,0,39.0,1,3508,237,2,2,3,1,3,1,3,11
Married,0,0,Graduation,66371,50,131,12,60,17,18,17,255,1,0,0,0,0,0,51.0,1,1600,238,3,3,5,3,3,0,3,11
Married,0,1,Master,73165,29,65,12,89,56,31,7,260,1,0,0,0,0,0,44.0,0,3894,253,3,7,3,2,5,0,3,11
Together,2,0,Graduation,52172,24,0,24,0,21,38,0,83,0,0,0,0,0,0,45.0,0,2936,83,3,3,3,0,6,0,3,11
Together,1,0,Master,96052,45,91,39,36,38,41,13,258,1,0,0,0,0,0,34.0,0,258,245,4,2,2,4,3,0,3,11
Together,2,2,Graduation,74876,21,0,43,0,80,86,0,209,1,0,0,0,1,0,46.0,0,4063,209,1,10,0,2,12,0,3,11
Married,0,0,Graduation,58503,62,105,11,75,26,21,7,245,1,0,0,0,0,0,37.0,0,1023,238,2,2,2,3,5,1,3,11
Single,0,0,Master,80583,46,158,7,86,33,26,15,325,1,0,0,0,0,0,49.0,0,3199,310,4,7,3,2,5,0,3,11
Widow,0,0,Graduation,92107,40,169,23,98,26,24,19,359,0,0,0,0,0,1,42.0,0,3218,340,3,2,3,1,7,0,3,11
Single,0,0,Graduation,79221,25,155,12,86,20,16,13,302,0,0,0,0,0,0,41.0,0,1471,289,3,2,2,3,7,0,3,11
Single,0,0,2n Cycle,62221,44,128,6,62,16,19,15,246,0,1,0,0,1,0,58.0,0,2176,231,2,4,3,4,7,0,3,11
Married,2,2,Graduation,75564,8,0,56,0,71,87,0,214,1,0,0,0,0,0,36.0,0,1848,214,4,5,2,4,5,0,3,11
Single,0,0,Basic,36028,27,56,9,42,16,12,10,145,1,0,0,0,0,0,18.0,0,769,135,2,3,0,1,5,0,3,11
Widow,0,0,Graduation,97974,63,190,25,100,33,24,24,396,1,0,0,0,0,0,41.0,0,1857,372,2,3,2,5,5,0,3,11
Married,2,1,PhD,100000,18,0,62,0,63,104,0,229,1,1,0,0,0,1,29.0,0,801,229,6,4,3,7,11,0,3,11
Married,0,2,Master,94833,44,0,20,100,105,64,0,289,1,0,0,0,0,0,36.0,0,4025,289,2,1,0,1,5,0,3,11
Married,0,0,Graduation,44757,29,87,7,49,10,7,7,167,0,0,0,0,0,0,47.0,0,149,160,2,5,2,4,4,0,3,11
Married,1,0,Master,94348,25,88,25,43,36,49,7,248,1,0,1,0,0,0,50.0,0,3858,241,3,4,2,2,6,0,3,11
Single,0,0,Graduation,63376,32,131,15,72,19,13,15,265,0,0,0,0,1,0,52.0,0,1892,250,3,6,2,5,5,0,3,11
Married,0,1,Graduation,85414,47,91,22,83,62,49,9,316,1,1,0,0,1,0,31.0,0,602,307,2,3,2,5,10,0,3,11
Married,2,0,Graduation,55030,41,0,40,0,18,48,0,106,1,0,0,0,0,0,22.0,0,1078,106,1,3,1,1,6,0,3,11
Married,0,0,Master,107197,20,228,22,93,31,28,26,428,1,1,0,0,1,1,38.0,0,4041,402,8,1,2,5,2,0,3,11
Married,1,2,Graduation,63220,8,0,28,36,61,57,0,182,1,0,0,0,0,1,40.0,0,1859,182,5,3,3,5,4,0,3,11
Single,0,0,Graduation,80276,49,192,17,83,32,28,13,365,0,0,0,0,0,0,43.0,0,3102,352,5,3,3,1,6,0,3,11
Single,0,0,Master,66929,63,130,16,83,23,14,12,278,0,0,0,0,0,0,40.0,0,332,266,1,3,1,4,5,0,3,11
Single,0,0,2n Cycle,85754,61,167,12,74,25,28,20,326,1,1,0,0,0,0,27.0,0,865,306,6,2,0,4,3,0,3,11
Single,0,0,2n Cycle,62465,32,130,13,46,32,16,13,250,1,0,0,0,0,0,25.0,0,833,237,4,6,0,3,5,0,3,11
Together,0,1,Graduation,94271,29,98,16,81,75,48,14,332,1,1,0,1,0,0,47.0,0,1527,318,5,6,1,5,3,0,3,11
Together,0,2,Graduation,64949,41,0,21,69,46,50,0,186,1,0,0,0,0,0,33.0,0,2461,186,2,3,0,3,8,0,3,11
Single,0,0,Graduation,46307,54,82,12,52,9,16,13,184,0,0,0,0,0,0,42.0,0,838,171,4,9,1,1,6,1,3,11
Married,1,2,Graduation,77441,31,0,33,37,81,80,0,231,1,0,0,1,0,0,29.0,0,3370,231,4,9,0,4,6,0,3,11
Married,1,2,Graduation,71001,22,0,25,42,72,82,0,221,1,0,0,0,0,0,44.0,0,2777,221,2,2,2,5,8,0,3,11
Single,0,0,Graduation,53938,51,112,10,50,17,14,11,214,0,0,0,0,0,0,38.0,0,1388,203,4,1,2,0,2,0,3,11
Single,0,0,Graduation,81647,44,170,15,91,27,18,17,338,1,0,0,0,1,0,58.0,0,462,321,3,4,0,3,1,0,3,11
Widow,0,0,PhD,74703,45,138,11,68,33,18,18,286,1,0,0,0,0,0,49.0,1,3299,268,2,5,3,4,10,0,3,11
Married,1,0,Graduation,101673,48,94,48,58,33,69,8,310,1,0,1,0,0,1,44.0,0,3633,302,6,2,1,4,7,1,3,11
Widow,0,0,Master,82224,58,156,17,91,22,21,16,323,1,0,0,0,0,0,52.0,0,2697,307,3,2,1,3,9,1,3,11
Single,0,0,Master,49568,50,110,14,57,24,11,9,225,0,0,0,0,0,0,51.0,0,708,216,3,9,2,2,6,0,3,11
Married,0,1,Graduation,78847,41,89,20,87,42,40,8,286,1,0,0,0,0,0,43.0,0,2756,278,4,6,2,5,3,0,3,11
Single,0,0,Graduation,65741,41,132,10,62,25,9,12,250,0,0,0,0,0,0,46.0,0,2453,238,2,3,3,4,4,0,3,11
Single,0,0,Graduation,60693,45,120,6,75,32,15,17,265,0,0,0,1,0,0,24.0,1,3606,248,2,3,2,4,10,0,3,11
Married,1,2,Master,70552,39,0,33,35,77,72,0,217,0,0,0,0,0,0,52.0,0,1955,217,6,4,4,3,7,0,3,11
Single,0,0,Graduation,82711,49,184,18,88,32,17,20,359,1,1,0,0,0,0,59.0,0,4573,339,3,1,2,2,6,0,3,11
Single,0,0,2n Cycle,66090,35,124,16,70,22,12,12,256,0,0,0,0,0,0,34.0,0,2179,244,1,3,3,4,2,0,3,11
Single,0,0,Basic,42714,36,83,3,29,11,14,11,151,1,0,1,0,0,0,49.0,0,3321,140,1,0,4,1,5,0,3,11
Single,0,0,Graduation,68973,33,152,8,78,23,13,20,294,1,0,0,0,0,0,33.0,0,4597,274,2,3,2,3,5,0,3,11
Married,2,0,Graduation,61300,51,0,50,0,27,51,0,128,1,0,0,0,1,1,27.0,0,2716,128,5,1,3,2,10,0,3,11
Married,1,1,PhD,104678,4,0,46,41,66,66,0,219,1,0,0,0,0,0,18.0,0,1007,219,4,1,2,9,6,0,3,11
Single,1,0,Graduation,94451,15,96,33,47,31,58,11,276,1,0,0,0,0,0,42.0,0,4011,265,3,1,2,3,7,0,3,11
Single,0,0,Graduation,79606,32,165,10,77,26,21,17,316,1,0,0,0,0,0,36.0,0,3590,299,4,4,0,2,2,0,3,11
Single,0,0,Master,60091,55,102,12,57,22,18,14,225,0,0,0,0,0,0,41.0,0,163,211,3,3,3,6,4,0,3,11
Married,0,0,Master,65566,39,127,15,66,16,20,9,253,1,0,0,0,0,0,31.0,0,4186,244,2,5,2,1,7,0,3,11
Single,0,0,Graduation,64482,31,135,13,61,27,10,15,261,1,0,0,0,0,0,42.0,0,2512,246,2,3,3,3,5,0,3,11
Married,2,1,Graduation,48858,35,0,25,0,36,37,0,98,0,0,1,0,0,0,35.0,0,2321,98,4,0,1,4,7,0,3,11
Single,1,0,Graduation,76724,43,95,41,41,22,44,8,251,1,0,0,0,0,0,56.0,0,4791,243,5,4,2,1,6,0,3,11
Single,0,0,Graduation,72985,54,145,16,68,24,24,13,290,1,0,0,1,0,0,34.0,0,4917,277,3,3,0,4,9,0,3,11
Together,1,1,Graduation,63698,54,0,19,36,35,39,0,129,0,1,0,0,0,0,28.0,0,2724,129,5,6,1,2,6,0,3,11
Married,0,0,Graduation,68649,61,125,10,70,30,13,17,265,0,1,0,0,0,0,35.0,1,2815,248,3,2,1,2,5,0,3,11
Single,1,0,2n Cycle,56341,47,68,17,23,14,33,6,161,1,1,0,0,0,0,53.0,0,2630,155,3,3,3,4,6,1,3,11
Together,2,2,PhD,106426,18,0,71,0,106,122,0,299,1,0,0,0,0,0,46.0,0,2035,299,9,3,2,11,12,0,3,11
Married,0,0,Basic,53915,51,84,9,53,22,10,8,186,0,0,0,0,0,0,47.0,0,3826,178,4,3,3,4,2,0,3,11
Together,2,0,Graduation,48060,29,0,28,0,18,30,0,76,1,1,0,0,0,0,35.0,0,2065,76,1,5,1,1,7,0,3,11
Married,2,1,PhD,78273,40,0,49,0,38,90,0,177,1,1,1,0,1,0,47.0,1,1242,177,4,0,2,4,7,0,3,11
Married,0,2,Master,94840,23,0,14,79,118,84,0,295,1,0,0,0,0,0,45.0,0,2588,295,1,0,6,3,10,0,3,11
Widow,0,0,Graduation,63588,32,130,11,73,13,22,10,259,0,0,0,0,0,0,63.0,0,2691,249,3,7,2,5,2,0,3,11
Single,0,0,2n Cycle,75978,56,137,18,80,25,15,10,285,0,0,0,0,0,1,33.0,0,4669,275,3,5,3,2,6,0,3,11
Married,2,2,PhD,86977,0,0,45,0,86,101,0,232,1,0,0,0,0,0,22.0,0,997,232,3,3,0,5,8,0,3,11
Married,1,2,Basic,33096,22,0,6,9,28,32,0,75,1,0,0,0,0,0,43.0,0,2264,75,3,7,1,0,7,0,3,11
Single,0,0,Master,81230,50,163,21,75,19,19,15,312,0,0,0,1,0,0,41.0,0,3840,297,3,1,2,5,5,0,3,11
Single,0,0,Master,65929,42,126,17,61,19,12,12,247,0,0,0,1,0,0,42.0,0,3937,235,4,4,3,1,5,0,3,11
Single,0,0,Basic,55573,42,113,9,54,24,10,6,216,1,0,0,0,0,0,41.0,0,219,210,5,7,3,1,3,0,3,11
Married,0,1,Master,70651,22,67,13,71,35,38,5,229,1,0,0,0,0,0,33.0,0,4479,224,1,3,2,4,9,0,3,11
Married,1,0,PhD,108463,19,106,48,48,37,50,4,293,1,0,0,0,1,0,47.0,0,3794,289,4,3,3,3,9,0,3,11
Married,1,0,Graduation,79684,34,89,34,37,28,34,13,235,1,1,0,0,0,0,38.0,0,1003,222,5,2,3,2,5,0,3,11
Single,0,0,Graduation,95495,17,183,16,102,24,25,15,365,1,0,0,0,0,0,18.0,1,2436,350,7,6,1,1,5,0,3,11
Married,0,2,Master,90658,30,0,17,98,79,70,0,264,1,0,0,0,0,1,50.0,0,4538,264,5,0,3,7,7,0,3,11
Together,0,1,Graduation,62508,55,63,9,57,41,39,9,218,0,0,0,0,0,0,51.0,0,547,209,5,4,1,7,6,0,3,11
Single,0,0,Master,57032,60,95,9,64,22,13,14,217,0,0,1,0,0,1,26.0,0,2666,203,4,4,1,3,9,0,3,11
Married,0,1,Graduation,51741,47,40,17,63,43,27,5,195,0,0,0,0,0,0,55.0,0,4758,190,2,3,6,2,7,0,3,11
Married,2,1,Basic,58068,32,0,35,0,35,73,0,143,1,0,0,0,0,0,43.0,0,129,143,4,4,1,2,2,0,3,11
Married,0,2,Graduation,71652,31,0,17,54,70,45,0,186,1,0,0,0,0,0,55.0,0,739,186,4,2,1,3,8,0,3,11
Married,1,0,2n Cycle,91864,36,100,31,44,30,40,14,259,1,0,1,1,1,0,50.0,0,1668,245,10,6,0,3,10,0,3,11
Together,0,0,2n Cycle,54831,31,120,9,57,20,18,12,236,1,0,0,0,0,0,22.0,0,4795,224,5,5,3,2,1,0,3,11
Single,0,0,Basic,65220,34,142,15,66,31,12,15,281,0,0,1,0,0,1,32.0,0,1275,266,2,7,1,4,11,0,3,11
Together,0,1,Graduation,64398,15,51,12,87,43,38,10,241,1,0,0,0,0,0,45.0,0,4202,231,5,2,0,4,6,0,3,11
Single,0,0,Graduation,91377,53,185,16,90,39,26,9,365,1,0,0,1,0,0,20.0,0,1610,356,1,3,0,2,10,0,3,11
Single,0,0,Master,46510,43,111,12,29,23,9,8,192,0,0,0,0,0,0,46.0,0,3944,184,2,7,6,1,1,0,3,11
Single,0,0,Master,90280,68,185,23,79,27,22,12,348,1,0,1,0,0,0,46.0,0,2543,336,2,3,2,1,5,0,3,11
Married,2,1,Graduation,65514,20,0,45,0,44,49,0,138,1,0,0,0,0,0,46.0,0,1928,138,3,1,8,5,11,0,3,11
Married,0,1,Graduation,86373,36,100,15,87,60,36,10,308,1,0,0,0,0,0,29.0,0,2294,298,4,5,4,4,4,0,3,11
Single,0,0,Graduation,86576,50,161,13,98,38,28,23,361,1,0,0,0,0,0,44.0,0,446,338,7,4,2,1,5,0,3,11
Single,0,0,Graduation,57731,49,132,15,75,16,17,12,267,0,0,0,0,0,0,43.0,0,2263,255,1,5,2,1,1,1,3,11
Together,0,1,Graduation,49556,38,49,9,51,40,22,6,177,0,0,0,0,0,0,51.0,0,2713,171,4,6,1,1,3,0,3,11
Together,0,1,Master,55103,63,58,8,57,32,33,6,194,1,0,0,0,0,0,50.0,0,3105,188,2,4,3,4,5,0,3,11
Married,0,0,2n Cycle,55190,31,141,10,57,17,12,17,254,0,0,0,0,0,0,28.0,0,875,237,3,4,0,4,3,0,3,11
Married,1,1,Master,43563,44,0,17,22,30,28,0,97,0,0,0,0,0,0,31.0,0,1452,97,1,8,1,4,5,0,3,11
Married,1,1,Master,76586,26,0,32,42,52,56,0,182,1,0,0,0,0,0,45.0,0,4353,182,4,6,2,5,3,0,3,11
Single,0,0,Graduation,72746,40,141,15,62,23,26,18,285,1,0,0,0,0,0,32.0,0,4180,267,8,2,3,5,6,0,3,11
Together,0,1,Graduation,69689,41,51,9,63,35,26,5,189,1,0,0,1,0,1,25.0,0,3119,184,3,5,1,4,6,0,3,11
Single,0,0,Graduation,57329,42,126,10,46,19,14,11,226,1,0,0,1,0,0,41.0,0,3084,215,3,2,4,2,3,0,3,11
Married,0,1,Graduation,59697,36,64,11,60,47,35,8,225,1,0,0,0,0,0,45.0,0,955,217,2,6,3,1,5,0,3,11
Single,0,0,Graduation,54435,23,109,11,48,11,15,10,204,1,0,0,0,0,1,45.0,0,1543,194,3,3,4,1,2,0,3,11
Married,0,0,Graduation,77255,54,159,17,76,24,23,14,313,1,0,0,1,0,0,49.0,0,1327,299,5,7,3,7,3,0,3,11
Married,0,1,2n Cycle,80378,16,72,19,71,53,32,10,257,1,0,1,0,0,0,49.0,0,1284,247,4,2,2,4,4,0,3,11
Married,2,1,Graduation,50569,49,0,29,0,39,63,0,131,1,0,0,0,0,0,50.0,0,825,131,2,3,2,1,12,0,3,11
Single,0,0,2n Cycle,60360,42,133,16,67,14,12,13,255,1,1,1,0,0,0,66.0,0,281,242,2,3,5,1,6,0,3,11
Married,1,2,Graduation,76975,39,0,41,25,73,61,0,200,1,0,0,0,0,1,41.0,0,4489,200,13,5,0,3,5,0,3,11
Single,1,0,Graduation,48847,7,38,19,19,17,25,5,123,0,0,0,0,1,0,59.0,1,1983,118,1,3,1,1,6,0,3,11
Single,0,0,Graduation,71204,42,129,14,79,18,16,18,274,1,0,0,1,1,1,47.0,0,3398,256,5,1,4,1,4,0,3,11
Single,0,0,Graduation,77001,42,159,15,85,31,24,17,331,0,0,0,1,0,0,39.0,0,747,314,0,4,2,4,9,0,3,11
Married,2,0,Master,71448,20,0,42,0,21,61,0,124,1,0,0,0,0,0,36.0,0,2987,124,4,2,0,3,3,0,3,11
Married,1,2,Master,67001,39,0,22,38,65,66,0,191,1,0,0,0,0,1,34.0,0,1117,191,4,5,1,3,8,0,3,11
Married,1,2,Graduation,105332,16,0,43,58,94,114,0,309,1,1,0,0,0,0,53.0,0,315,309,5,3,4,2,12,0,3,11
Married,0,1,Graduation,85007,24,87,27,90,62,54,9,329,1,1,0,0,1,0,35.0,1,4843,320,5,2,1,3,9,0,3,11
Married,2,1,Master,82696,21,0,43,0,64,87,0,194,1,0,0,0,0,0,45.0,0,1826,194,11,1,3,5,10,0,3,11
Married,1,0,Graduation,62886,51,46,22,27,17,33,3,148,1,0,0,0,0,0,36.0,0,2702,145,2,2,4,2,5,0,3,11
Single,0,0,Graduation,51408,48,101,11,51,17,16,9,205,0,0,0,0,0,0,30.0,0,4705,196,3,4,2,2,6,0,3,11
Single,1,0,Master,78596,42,72,27,44,27,43,9,222,0,0,0,0,0,0,34.0,0,1468,213,2,3,2,3,6,0,3,11
Married,0,0,Graduation,60662,54,114,15,57,23,12,14,235,1,0,0,0,0,0,51.0,1,2204,221,5,2,3,0,6,0,3,11
